order,sweep,E_per_spin,m,abs_m
random,449,-1.1511111111111112,-0.044444444444444446,0.044444444444444446
random,450,-1.1822222222222223,-0.022222222222222223,0.022222222222222223
random,451,-1.2,0.006666666666666667,0.006666666666666667
random,452,-1.1733333333333333,-0.017777777777777778,0.017777777777777778
random,453,-1.1688888888888889,-0.035555555555555556,0.035555555555555556
random,454,-1.1422222222222222,-0.07777777777777778,0.07777777777777778
random,455,-1.231111111111111,-0.1622222222222222,0.1622222222222222
random,456,-1.1555555555555554,-0.10222222222222223,0.10222222222222223
random,457,-1.12,-0.11333333333333333,0.11333333333333333
random,458,-1.1377777777777778,-0.11333333333333333,0.11333333333333333
random,459,-1.1244444444444444,-0.06666666666666667,0.06666666666666667
random,460,-1.1822222222222223,-0.06888888888888889,0.06888888888888889
random,461,-1.1377777777777778,-0.07333333333333333,0.07333333333333333
random,462,-1.1777777777777778,-0.06222222222222222,0.06222222222222222
random,463,-1.1822222222222223,0.0022222222222222222,0.0022222222222222222
random,464,-1.2044444444444444,0.015555555555555555,0.015555555555555555
random,465,-1.208888888888889,0.022222222222222223,0.022222222222222223
random,466,-1.1288888888888888,0.044444444444444446,0.044444444444444446
random,467,-1.0933333333333333,0.011111111111111112,0.011111111111111112
random,468,-1.1733333333333333,-0.015555555555555555,0.015555555555555555
random,469,-1.1422222222222222,-0.02,0.02
random,470,-1.2444444444444445,0.028888888888888888,0.028888888888888888
random,471,-1.2444444444444445,0.07555555555555556,0.07555555555555556
random,472,-1.231111111111111,0.051111111111111114,0.051111111111111114
random,473,-1.3022222222222222,-0.0022222222222222222,0.0022222222222222222
random,474,-1.2577777777777779,0.028888888888888888,0.028888888888888888
random,475,-1.3422222222222222,0.051111111111111114,0.051111111111111114
random,476,-1.3155555555555556,0.0022222222222222222,0.0022222222222222222
random,477,-1.208888888888889,-0.015555555555555555,0.015555555555555555
random,478,-1.24,-0.04888888888888889,0.04888888888888889
random,479,-1.1866666666666668,-0.0022222222222222222,0.0022222222222222222
random,480,-1.2444444444444445,0.044444444444444446,0.044444444444444446
random,481,-1.2533333333333334,0.024444444444444446,0.024444444444444446
random,482,-1.1866666666666668,-0.057777777777777775,0.057777777777777775
random,483,-1.2355555555555555,-0.051111111111111114,0.051111111111111114
random,484,-1.1688888888888889,-0.09333333333333334,0.09333333333333334
random,485,-1.231111111111111,-0.10222222222222223,0.10222222222222223
random,486,-1.2444444444444445,-0.10888888888888888,0.10888888888888888
random,487,-1.2755555555555556,-0.14666666666666667,0.14666666666666667
random,488,-1.231111111111111,-0.15777777777777777,0.15777777777777777
random,489,-1.208888888888889,-0.12222222222222222,0.12222222222222222
random,490,-1.1955555555555555,-0.1622222222222222,0.1622222222222222
random,491,-1.2444444444444445,-0.14666666666666667,0.14666666666666667
random,492,-1.3155555555555556,-0.14,0.14
random,493,-1.271111111111111,-0.17777777777777778,0.17777777777777778
random,494,-1.3022222222222222,-0.17555555555555555,0.17555555555555555
random,495,-1.2533333333333334,-0.18888888888888888,0.18888888888888888
random,496,-1.2044444444444444,-0.20444444444444446,0.20444444444444446
random,497,-1.1688888888888889,-0.2911111111111111,0.2911111111111111
random,498,-1.2266666666666666,-0.33555555555555555,0.33555555555555555
random,499,-1.2977777777777777,-0.35777777777777775,0.35777777777777775
random,500,-1.4133333333333333,-0.3511111111111111,0.3511111111111111
random,501,-1.4177777777777778,-0.3288888888888889,0.3288888888888889
random,502,-1.4177777777777778,-0.3688888888888889,0.3688888888888889
random,503,-1.3377777777777777,-0.38666666666666666,0.38666666666666666
random,504,-1.3466666666666667,-0.38222222222222224,0.38222222222222224
random,505,-1.4088888888888889,-0.36,0.36
random,506,-1.28,-0.37555555555555553,0.37555555555555553
random,507,-1.2844444444444445,-0.3466666666666667,0.3466666666666667
random,508,-1.3155555555555556,-0.38,0.38
random,509,-1.2755555555555556,-0.3711111111111111,0.3711111111111111
random,510,-1.3777777777777778,-0.39555555555555555,0.39555555555555555
random,511,-1.4444444444444444,-0.37777777777777777,0.37777777777777777
random,512,-1.3555555555555556,-0.3622222222222222,0.3622222222222222
random,513,-1.3777777777777778,-0.37555555555555553,0.37555555555555553
random,514,-1.3644444444444443,-0.38222222222222224,0.38222222222222224
random,515,-1.4,-0.43333333333333335,0.43333333333333335
random,516,-1.3688888888888888,-0.43555555555555553,0.43555555555555553
random,517,-1.3733333333333333,-0.42,0.42
random,518,-1.4577777777777778,-0.3888888888888889,0.3888888888888889
random,519,-1.3777777777777778,-0.36,0.36
random,520,-1.3688888888888888,-0.37333333333333335,0.37333333333333335
random,521,-1.4577777777777778,-0.38,0.38
random,522,-1.4266666666666667,-0.3888888888888889,0.3888888888888889
random,523,-1.44,-0.4622222222222222,0.4622222222222222
random,524,-1.5022222222222221,-0.5,0.5
random,525,-1.4222222222222223,-0.46444444444444444,0.46444444444444444
random,526,-1.4577777777777778,-0.4955555555555556,0.4955555555555556
random,527,-1.4577777777777778,-0.5244444444444445,0.5244444444444445
random,528,-1.3777777777777778,-0.5066666666666667,0.5066666666666667
random,529,-1.3422222222222222,-0.5044444444444445,0.5044444444444445
random,530,-1.4177777777777778,-0.5422222222222223,0.5422222222222223
random,531,-1.2977777777777777,-0.5088888888888888,0.5088888888888888
random,532,-1.3288888888888888,-0.5155555555555555,0.5155555555555555
random,533,-1.3866666666666667,-0.5377777777777778,0.5377777777777778
random,534,-1.4666666666666666,-0.56,0.56
random,535,-1.3911111111111112,-0.5666666666666667,0.5666666666666667
random,536,-1.3511111111111112,-0.5444444444444444,0.5444444444444444
random,537,-1.4088888888888889,-0.5777777777777777,0.5777777777777777
random,538,-1.471111111111111,-0.6244444444444445,0.6244444444444445
random,539,-1.4933333333333334,-0.6466666666666666,0.6466666666666666
random,540,-1.4088888888888889,-0.5977777777777777,0.5977777777777777
random,541,-1.4355555555555555,-0.6155555555555555,0.6155555555555555
random,542,-1.3511111111111112,-0.5777777777777777,0.5777777777777777
random,543,-1.3555555555555556,-0.62,0.62
random,544,-1.3644444444444443,-0.5288888888888889,0.5288888888888889
random,545,-1.4133333333333333,-0.5355555555555556,0.5355555555555556
random,546,-1.3466666666666667,-0.52,0.52
random,547,-1.3733333333333333,-0.5444444444444444,0.5444444444444444
random,548,-1.3911111111111112,-0.5377777777777778,0.5377777777777778
random,549,-1.4044444444444444,-0.5488888888888889,0.5488888888888889
random,550,-1.4133333333333333,-0.5488888888888889,0.5488888888888889
random,551,-1.3733333333333333,-0.5066666666666667,0.5066666666666667
random,552,-1.3733333333333333,-0.4955555555555556,0.4955555555555556
random,553,-1.36,-0.44666666666666666,0.44666666666666666
random,554,-1.3511111111111112,-0.4311111111111111,0.4311111111111111
random,555,-1.3866666666666667,-0.37777777777777777,0.37777777777777777
random,556,-1.3244444444444445,-0.3511111111111111,0.3511111111111111
random,557,-1.288888888888889,-0.32222222222222224,0.32222222222222224
random,558,-1.248888888888889,-0.3333333333333333,0.3333333333333333
random,559,-1.2355555555555555,-0.30666666666666664,0.30666666666666664
random,560,-1.2666666666666666,-0.32,0.32
random,561,-1.2355555555555555,-0.24888888888888888,0.24888888888888888
random,562,-1.2755555555555556,-0.2111111111111111,0.2111111111111111
random,563,-1.271111111111111,-0.21555555555555556,0.21555555555555556
random,564,-1.2577777777777779,-0.21333333333333335,0.21333333333333335
random,565,-1.3422222222222222,-0.26,0.26
random,566,-1.3377777777777777,-0.18888888888888888,0.18888888888888888
random,567,-1.28,-0.17333333333333334,0.17333333333333334
random,568,-1.2044444444444444,-0.14222222222222222,0.14222222222222222
random,569,-1.1466666666666667,-0.1288888888888889,0.1288888888888889
random,570,-1.191111111111111,-0.15555555555555556,0.15555555555555556
random,571,-1.2622222222222221,-0.14666666666666667,0.14666666666666667
random,572,-1.2355555555555555,-0.11777777777777777,0.11777777777777777
random,573,-1.2533333333333334,-0.12222222222222222,0.12222222222222222
random,574,-1.24,-0.17333333333333334,0.17333333333333334
random,575,-1.2,-0.17333333333333334,0.17333333333333334
random,576,-1.2533333333333334,-0.14,0.14
random,577,-1.288888888888889,-0.21555555555555556,0.21555555555555556
random,578,-1.3111111111111111,-0.21333333333333335,0.21333333333333335
random,579,-1.2355555555555555,-0.27111111111111114,0.27111111111111114
random,580,-1.2622222222222221,-0.2577777777777778,0.2577777777777778
random,581,-1.1866666666666668,-0.2511111111111111,0.2511111111111111
random,582,-1.1511111111111112,-0.2511111111111111,0.2511111111111111
random,583,-1.1866666666666668,-0.19333333333333333,0.19333333333333333
random,584,-1.1644444444444444,-0.19333333333333333,0.19333333333333333
random,585,-1.1066666666666667,-0.14,0.14
random,586,-1.1644444444444444,-0.1111111111111111,0.1111111111111111
random,587,-1.2177777777777778,-0.14,0.14
random,588,-1.1511111111111112,-0.18444444444444444,0.18444444444444444
random,589,-1.2844444444444445,-0.1711111111111111,0.1711111111111111
random,590,-1.2355555555555555,-0.19111111111111112,0.19111111111111112
random,591,-1.3155555555555556,-0.18888888888888888,0.18888888888888888
random,592,-1.28,-0.18444444444444444,0.18444444444444444
random,593,-1.271111111111111,-0.19333333333333333,0.19333333333333333
random,594,-1.1733333333333333,-0.21777777777777776,0.21777777777777776
random,595,-1.24,-0.24888888888888888,0.24888888888888888
random,596,-1.288888888888889,-0.2288888888888889,0.2288888888888889
random,597,-1.271111111111111,-0.26666666666666666,0.26666666666666666
random,598,-1.1866666666666668,-0.24888888888888888,0.24888888888888888
random,599,-1.1822222222222223,-0.21777777777777776,0.21777777777777776
random,600,-1.1822222222222223,-0.22,0.22
random,601,-1.2355555555555555,-0.24888888888888888,0.24888888888888888
random,602,-1.231111111111111,-0.2,0.2
random,603,-1.2355555555555555,-0.31555555555555553,0.31555555555555553
random,604,-1.2622222222222221,-0.3977777777777778,0.3977777777777778
random,605,-1.28,-0.3511111111111111,0.3511111111111111
random,606,-1.2977777777777777,-0.42444444444444446,0.42444444444444446
random,607,-1.36,-0.4822222222222222,0.4822222222222222
random,608,-1.431111111111111,-0.5177777777777778,0.5177777777777778
random,609,-1.471111111111111,-0.5644444444444444,0.5644444444444444
random,610,-1.5244444444444445,-0.6088888888888889,0.6088888888888889
random,611,-1.488888888888889,-0.6066666666666667,0.6066666666666667
random,612,-1.4444444444444444,-0.5911111111111111,0.5911111111111111
random,613,-1.4266666666666667,-0.5933333333333334,0.5933333333333334
random,614,-1.4,-0.5844444444444444,0.5844444444444444
random,615,-1.3466666666666667,-0.5622222222222222,0.5622222222222222
random,616,-1.2622222222222221,-0.5133333333333333,0.5133333333333333
random,617,-1.1955555555555555,-0.5022222222222222,0.5022222222222222
random,618,-1.16,-0.47333333333333333,0.47333333333333333
random,619,-1.24,-0.5088888888888888,0.5088888888888888
random,620,-1.2044444444444444,-0.4577777777777778,0.4577777777777778
random,621,-1.28,-0.48,0.48
random,622,-1.2222222222222223,-0.47555555555555556,0.47555555555555556
random,623,-1.231111111111111,-0.5355555555555556,0.5355555555555556
random,624,-1.24,-0.5377777777777778,0.5377777777777778
random,625,-1.2666666666666666,-0.5488888888888889,0.5488888888888889
random,626,-1.2577777777777779,-0.5755555555555556,0.5755555555555556
random,627,-1.2755555555555556,-0.5844444444444444,0.5844444444444444
random,628,-1.2666666666666666,-0.5822222222222222,0.5822222222222222
random,629,-1.3155555555555556,-0.6111111111111112,0.6111111111111112
random,630,-1.3466666666666667,-0.6666666666666666,0.6666666666666666
random,631,-1.3777777777777778,-0.6777777777777778,0.6777777777777778
random,632,-1.3466666666666667,-0.6733333333333333,0.6733333333333333
random,633,-1.3688888888888888,-0.7044444444444444,0.7044444444444444
random,634,-1.52,-0.7355555555555555,0.7355555555555555
random,635,-1.4844444444444445,-0.6977777777777778,0.6977777777777778
random,636,-1.44,-0.6666666666666666,0.6666666666666666
random,637,-1.4044444444444444,-0.6466666666666666,0.6466666666666666
random,638,-1.32,-0.6044444444444445,0.6044444444444445
random,639,-1.4355555555555555,-0.6466666666666666,0.6466666666666666
random,640,-1.3466666666666667,-0.5977777777777777,0.5977777777777777
random,641,-1.2977777777777777,-0.5888888888888889,0.5888888888888889
random,642,-1.2844444444444445,-0.6044444444444445,0.6044444444444445
random,643,-1.2622222222222221,-0.5733333333333334,0.5733333333333334
random,644,-1.2444444444444445,-0.5955555555555555,0.5955555555555555
random,645,-1.1822222222222223,-0.5844444444444444,0.5844444444444444
random,646,-1.24,-0.58,0.58
random,647,-1.271111111111111,-0.5888888888888889,0.5888888888888889
random,648,-1.32,-0.6222222222222222,0.6222222222222222
random,649,-1.3377777777777777,-0.6577777777777778,0.6577777777777778
random,650,-1.3688888888888888,-0.5911111111111111,0.5911111111111111
ordered,0,-0.0044444444444444444,-0.013333333333333334,0.013333333333333334
ordered,1,-0.5688888888888889,-0.09555555555555556,0.09555555555555556
ordered,2,-0.8133333333333334,-0.13111111111111112,0.13111111111111112
ordered,3,-0.8755555555555555,-0.18444444444444444,0.18444444444444444
ordered,4,-0.9244444444444444,-0.23333333333333334,0.23333333333333334
ordered,5,-1.1155555555555556,-0.28,0.28
ordered,6,-1.231111111111111,-0.37333333333333335,0.37333333333333335
ordered,7,-1.16,-0.3511111111111111,0.3511111111111111
ordered,8,-1.2444444444444445,-0.4066666666666667,0.4066666666666667
ordered,9,-1.2133333333333334,-0.40444444444444444,0.40444444444444444
ordered,10,-1.2355555555555555,-0.41555555555555557,0.41555555555555557
ordered,11,-1.3288888888888888,-0.5,0.5
ordered,12,-1.3111111111111111,-0.5066666666666667,0.5066666666666667
ordered,13,-1.3688888888888888,-0.5177777777777778,0.5177777777777778
ordered,14,-1.3911111111111112,-0.44666666666666666,0.44666666666666666
ordered,15,-1.3777777777777778,-0.47555555555555556,0.47555555555555556
ordered,16,-1.4,-0.5066666666666667,0.5066666666666667
ordered,17,-1.3866666666666667,-0.4622222222222222,0.4622222222222222
ordered,18,-1.4088888888888889,-0.48444444444444446,0.48444444444444446
ordered,19,-1.3911111111111112,-0.4577777777777778,0.4577777777777778
ordered,20,-1.3111111111111111,-0.45555555555555555,0.45555555555555555
ordered,21,-1.3511111111111112,-0.46,0.46
ordered,22,-1.3333333333333333,-0.4088888888888889,0.4088888888888889
ordered,23,-1.4355555555555555,-0.45111111111111113,0.45111111111111113
ordered,24,-1.3511111111111112,-0.47333333333333333,0.47333333333333333
ordered,25,-1.4177777777777778,-0.5244444444444445,0.5244444444444445
ordered,26,-1.3955555555555557,-0.4488888888888889,0.4488888888888889
ordered,27,-1.3155555555555556,-0.4177777777777778,0.4177777777777778
ordered,28,-1.4177777777777778,-0.44666666666666666,0.44666666666666666
ordered,29,-1.3866666666666667,-0.3888888888888889,0.3888888888888889
ordered,30,-1.3822222222222222,-0.4866666666666667,0.4866666666666667
ordered,31,-1.3644444444444443,-0.45555555555555555,0.45555555555555555
ordered,32,-1.3644444444444443,-0.5044444444444445,0.5044444444444445
ordered,33,-1.4444444444444444,-0.4622222222222222,0.4622222222222222
ordered,34,-1.3688888888888888,-0.4,0.4
ordered,35,-1.3822222222222222,-0.3933333333333333,0.3933333333333333
ordered,36,-1.3511111111111112,-0.42,0.42
ordered,37,-1.36,-0.41333333333333333,0.41333333333333333
ordered,38,-1.3955555555555557,-0.4866666666666667,0.4866666666666667
ordered,39,-1.3244444444444445,-0.4066666666666667,0.4066666666666667
ordered,40,-1.3155555555555556,-0.3844444444444444,0.3844444444444444
ordered,41,-1.2444444444444445,-0.3466666666666667,0.3466666666666667
ordered,42,-1.271111111111111,-0.4177777777777778,0.4177777777777778
ordered,43,-1.32,-0.44,0.44
ordered,44,-1.3111111111111111,-0.4022222222222222,0.4022222222222222
ordered,45,-1.3244444444444445,-0.3377777777777778,0.3377777777777778
ordered,46,-1.191111111111111,-0.3022222222222222,0.3022222222222222
ordered,47,-1.2355555555555555,-0.40444444444444444,0.40444444444444444
ordered,48,-1.2755555555555556,-0.38666666666666666,0.38666666666666666
ordered,49,-1.2533333333333334,-0.31777777777777777,0.31777777777777777
ordered,50,-1.3511111111111112,-0.2688888888888889,0.2688888888888889
ordered,51,-1.28,-0.34,0.34
ordered,52,-1.3022222222222222,-0.34,0.34
ordered,53,-1.3244444444444445,-0.42,0.42
ordered,54,-1.3422222222222222,-0.4888888888888889,0.4888888888888889
ordered,55,-1.4577777777777778,-0.5911111111111111,0.5911111111111111
ordered,56,-1.248888888888889,-0.4533333333333333,0.4533333333333333
ordered,57,-1.2933333333333332,-0.5088888888888888,0.5088888888888888
ordered,58,-1.2177777777777778,-0.48444444444444446,0.48444444444444446
ordered,59,-1.208888888888889,-0.42,0.42
ordered,60,-1.208888888888889,-0.45555555555555555,0.45555555555555555
ordered,61,-1.3644444444444443,-0.4622222222222222,0.4622222222222222
ordered,62,-1.3244444444444445,-0.40444444444444444,0.40444444444444444
ordered,63,-1.3955555555555557,-0.35333333333333333,0.35333333333333333
ordered,64,-1.36,-0.35555555555555557,0.35555555555555557
ordered,65,-1.248888888888889,-0.3088888888888889,0.3088888888888889
ordered,66,-1.2044444444444444,-0.36444444444444446,0.36444444444444446
ordered,67,-1.2177777777777778,-0.4266666666666667,0.4266666666666667
ordered,68,-1.248888888888889,-0.4266666666666667,0.4266666666666667
ordered,69,-1.2444444444444445,-0.4088888888888889,0.4088888888888889
ordered,70,-1.2933333333333332,-0.4822222222222222,0.4822222222222222
ordered,71,-1.3822222222222222,-0.48,0.48
ordered,72,-1.3733333333333333,-0.46,0.46
ordered,73,-1.4755555555555555,-0.6088888888888889,0.6088888888888889
ordered,74,-1.4133333333333333,-0.5844444444444444,0.5844444444444444
ordered,75,-1.3955555555555557,-0.6044444444444445,0.6044444444444445
ordered,76,-1.2933333333333332,-0.5822222222222222,0.5822222222222222
ordered,77,-1.2622222222222221,-0.5666666666666667,0.5666666666666667
ordered,78,-1.3644444444444443,-0.5844444444444444,0.5844444444444444
ordered,79,-1.44,-0.58,0.58
ordered,80,-1.4755555555555555,-0.5911111111111111,0.5911111111111111
ordered,81,-1.4577777777777778,-0.62,0.62
ordered,82,-1.4666666666666666,-0.6266666666666667,0.6266666666666667
ordered,83,-1.4177777777777778,-0.6044444444444445,0.6044444444444445
ordered,84,-1.3422222222222222,-0.5511111111111111,0.5511111111111111
ordered,85,-1.2844444444444445,-0.4911111111111111,0.4911111111111111
ordered,86,-1.3244444444444445,-0.5044444444444445,0.5044444444444445
ordered,87,-1.3333333333333333,-0.6,0.6
ordered,88,-1.3688888888888888,-0.6511111111111111,0.6511111111111111
ordered,89,-1.3333333333333333,-0.6444444444444445,0.6444444444444445
ordered,90,-1.288888888888889,-0.6177777777777778,0.6177777777777778
ordered,91,-1.3377777777777777,-0.6755555555555556,0.6755555555555556
ordered,92,-1.471111111111111,-0.6777777777777778,0.6777777777777778
ordered,93,-1.488888888888889,-0.7133333333333334,0.7133333333333334
ordered,94,-1.4355555555555555,-0.6688888888888889,0.6688888888888889
ordered,95,-1.3155555555555556,-0.6377777777777778,0.6377777777777778
ordered,96,-1.3066666666666666,-0.6644444444444444,0.6644444444444444
ordered,97,-1.271111111111111,-0.6155555555555555,0.6155555555555555
ordered,98,-1.3955555555555557,-0.6777777777777778,0.6777777777777778
ordered,99,-1.3777777777777778,-0.6666666666666666,0.6666666666666666
ordered,100,-1.4266666666666667,-0.6555555555555556,0.6555555555555556
ordered,101,-1.288888888888889,-0.5688888888888889,0.5688888888888889
ordered,102,-1.431111111111111,-0.6155555555555555,0.6155555555555555
ordered,103,-1.471111111111111,-0.7311111111111112,0.7311111111111112
ordered,104,-1.431111111111111,-0.7111111111111111,0.7111111111111111
ordered,105,-1.3866666666666667,-0.6955555555555556,0.6955555555555556
ordered,106,-1.3777777777777778,-0.5911111111111111,0.5911111111111111
ordered,107,-1.2977777777777777,-0.5511111111111111,0.5511111111111111
ordered,108,-1.288888888888889,-0.4955555555555556,0.4955555555555556
ordered,109,-1.2355555555555555,-0.49333333333333335,0.49333333333333335
ordered,110,-1.2844444444444445,-0.6044444444444445,0.6044444444444445
ordered,111,-1.2933333333333332,-0.6311111111111111,0.6311111111111111
ordered,112,-1.3066666666666666,-0.6688888888888889,0.6688888888888889
ordered,113,-1.24,-0.6066666666666667,0.6066666666666667
ordered,114,-1.3688888888888888,-0.6755555555555556,0.6755555555555556
ordered,115,-1.3777777777777778,-0.6933333333333334,0.6933333333333334
ordered,116,-1.3822222222222222,-0.7244444444444444,0.7244444444444444
ordered,117,-1.3555555555555556,-0.6822222222222222,0.6822222222222222
ordered,118,-1.3866666666666667,-0.6933333333333334,0.6933333333333334
ordered,119,-1.3422222222222222,-0.6688888888888889,0.6688888888888889
ordered,120,-1.4977777777777779,-0.7688888888888888,0.7688888888888888
ordered,121,-1.4533333333333334,-0.7133333333333334,0.7133333333333334
ordered,122,-1.4222222222222223,-0.7022222222222222,0.7022222222222222
ordered,123,-1.471111111111111,-0.7355555555555555,0.7355555555555555
ordered,124,-1.4755555555555555,-0.7711111111111111,0.7711111111111111
ordered,125,-1.4577777777777778,-0.72,0.72
ordered,126,-1.448888888888889,-0.6911111111111111,0.6911111111111111
ordered,127,-1.3911111111111112,-0.7088888888888889,0.7088888888888889
ordered,128,-1.4977777777777779,-0.8022222222222222,0.8022222222222222
ordered,129,-1.5822222222222222,-0.8377777777777777,0.8377777777777777
ordered,130,-1.4844444444444445,-0.7777777777777778,0.7777777777777778
ordered,131,-1.4666666666666666,-0.7466666666666667,0.7466666666666667
ordered,132,-1.52,-0.7822222222222223,0.7822222222222223
ordered,133,-1.568888888888889,-0.8266666666666667,0.8266666666666667
ordered,134,-1.4266666666666667,-0.7955555555555556,0.7955555555555556
ordered,135,-1.448888888888889,-0.78,0.78
ordered,136,-1.4666666666666666,-0.8,0.8
ordered,137,-1.5066666666666666,-0.8,0.8
ordered,138,-1.4355555555555555,-0.7888888888888889,0.7888888888888889
ordered,139,-1.4933333333333334,-0.8244444444444444,0.8244444444444444
ordered,140,-1.5422222222222222,-0.8266666666666667,0.8266666666666667
ordered,141,-1.5244444444444445,-0.8155555555555556,0.8155555555555556
ordered,142,-1.551111111111111,-0.8466666666666667,0.8466666666666667
ordered,143,-1.4844444444444445,-0.8044444444444444,0.8044444444444444
ordered,144,-1.4577777777777778,-0.7688888888888888,0.7688888888888888
ordered,145,-1.3911111111111112,-0.7444444444444445,0.7444444444444445
ordered,146,-1.3466666666666667,-0.6644444444444444,0.6644444444444444
ordered,147,-1.3866666666666667,-0.6533333333333333,0.6533333333333333
ordered,148,-1.3066666666666666,-0.6444444444444445,0.6444444444444445
ordered,149,-1.3733333333333333,-0.6177777777777778,0.6177777777777778
ordered,150,-1.4266666666666667,-0.6711111111111111,0.6711111111111111
ordered,151,-1.4088888888888889,-0.6644444444444444,0.6644444444444444
ordered,152,-1.3066666666666666,-0.6688888888888889,0.6688888888888889
ordered,153,-1.3022222222222222,-0.6022222222222222,0.6022222222222222
ordered,154,-1.3511111111111112,-0.6955555555555556,0.6955555555555556
ordered,155,-1.3155555555555556,-0.6133333333333333,0.6133333333333333
ordered,156,-1.5066666666666666,-0.7444444444444445,0.7444444444444445
ordered,157,-1.551111111111111,-0.7666666666666667,0.7666666666666667
ordered,158,-1.3511111111111112,-0.7133333333333334,0.7133333333333334
ordered,159,-1.4844444444444445,-0.8,0.8
ordered,160,-1.431111111111111,-0.7933333333333333,0.7933333333333333
ordered,161,-1.5066666666666666,-0.8155555555555556,0.8155555555555556
ordered,162,-1.4666666666666666,-0.7688888888888888,0.7688888888888888
ordered,163,-1.4044444444444444,-0.7444444444444445,0.7444444444444445
ordered,164,-1.488888888888889,-0.7644444444444445,0.7644444444444445
ordered,165,-1.3244444444444445,-0.64,0.64
ordered,166,-1.1511111111111112,-0.5355555555555556,0.5355555555555556
ordered,167,-1.3688888888888888,-0.5711111111111111,0.5711111111111111
ordered,168,-1.3155555555555556,-0.5088888888888888,0.5088888888888888
ordered,169,-1.28,-0.5866666666666667,0.5866666666666667
ordered,170,-1.2266666666666666,-0.5755555555555556,0.5755555555555556
ordered,171,-1.231111111111111,-0.56,0.56
ordered,172,-1.3511111111111112,-0.6422222222222222,0.6422222222222222
ordered,173,-1.3422222222222222,-0.6311111111111111,0.6311111111111111
ordered,174,-1.3644444444444443,-0.62,0.62
ordered,175,-1.32,-0.5955555555555555,0.5955555555555555
ordered,176,-1.3511111111111112,-0.56,0.56
ordered,177,-1.2977777777777777,-0.5555555555555556,0.5555555555555556
ordered,178,-1.4133333333333333,-0.7133333333333334,0.7133333333333334
ordered,179,-1.4177777777777778,-0.7377777777777778,0.7377777777777778
ordered,180,-1.3111111111111111,-0.6555555555555556,0.6555555555555556
ordered,181,-1.4088888888888889,-0.7288888888888889,0.7288888888888889
ordered,182,-1.3911111111111112,-0.7155555555555555,0.7155555555555555
ordered,183,-1.3066666666666666,-0.6666666666666666,0.6666666666666666
ordered,184,-1.3466666666666667,-0.6933333333333334,0.6933333333333334
ordered,185,-1.2533333333333334,-0.6244444444444445,0.6244444444444445
ordered,186,-1.3111111111111111,-0.6311111111111111,0.6311111111111111
ordered,187,-1.2444444444444445,-0.62,0.62
ordered,188,-1.36,-0.6288888888888889,0.6288888888888889
ordered,189,-1.3111111111111111,-0.6177777777777778,0.6177777777777778
ordered,190,-1.3288888888888888,-0.6488888888888888,0.6488888888888888
ordered,191,-1.3822222222222222,-0.6355555555555555,0.6355555555555555
ordered,192,-1.32,-0.5733333333333334,0.5733333333333334
ordered,193,-1.2533333333333334,-0.6066666666666667,0.6066666666666667
ordered,194,-1.3066666666666666,-0.5733333333333334,0.5733333333333334
ordered,195,-1.271111111111111,-0.5444444444444444,0.5444444444444444
ordered,196,-1.3288888888888888,-0.5733333333333334,0.5733333333333334
ordered,197,-1.2933333333333332,-0.5333333333333333,0.5333333333333333
ordered,198,-1.2133333333333334,-0.5955555555555555,0.5955555555555555
ordered,199,-1.4,-0.7111111111111111,0.7111111111111111
ordered,200,-1.3244444444444445,-0.5711111111111111,0.5711111111111111
ordered,201,-1.2933333333333332,-0.4444444444444444,0.4444444444444444
ordered,202,-1.3022222222222222,-0.4622222222222222,0.4622222222222222
ordered,203,-1.288888888888889,-0.4822222222222222,0.4822222222222222
ordered,204,-1.3688888888888888,-0.4955555555555556,0.4955555555555556
ordered,205,-1.2355555555555555,-0.4955555555555556,0.4955555555555556
ordered,206,-1.2933333333333332,-0.5622222222222222,0.5622222222222222
ordered,207,-1.3288888888888888,-0.6177777777777778,0.6177777777777778
ordered,208,-1.4133333333333333,-0.6511111111111111,0.6511111111111111
ordered,209,-1.5155555555555555,-0.6866666666666666,0.6866666666666666
ordered,210,-1.3511111111111112,-0.6155555555555555,0.6155555555555555
ordered,211,-1.24,-0.4888888888888889,0.4888888888888889
ordered,212,-1.3511111111111112,-0.5666666666666667,0.5666666666666667
ordered,213,-1.2977777777777777,-0.5288888888888889,0.5288888888888889
ordered,214,-1.48,-0.5488888888888889,0.5488888888888889
ordered,215,-1.471111111111111,-0.5377777777777778,0.5377777777777778
ordered,216,-1.271111111111111,-0.4822222222222222,0.4822222222222222
ordered,217,-1.28,-0.5,0.5
ordered,218,-1.2755555555555556,-0.46,0.46
ordered,219,-1.3022222222222222,-0.4622222222222222,0.4622222222222222
ordered,220,-1.2755555555555556,-0.42444444444444446,0.42444444444444446
ordered,221,-1.248888888888889,-0.5288888888888889,0.5288888888888889
ordered,222,-1.3111111111111111,-0.6022222222222222,0.6022222222222222
ordered,223,-1.4222222222222223,-0.6377777777777778,0.6377777777777778
ordered,224,-1.4933333333333334,-0.7022222222222222,0.7022222222222222
ordered,225,-1.3777777777777778,-0.6355555555555555,0.6355555555555555
ordered,226,-1.271111111111111,-0.49333333333333335,0.49333333333333335
ordered,227,-1.3555555555555556,-0.4888888888888889,0.4888888888888889
ordered,228,-1.3733333333333333,-0.56,0.56
ordered,229,-1.448888888888889,-0.6044444444444445,0.6044444444444445
