layout,convolution_algorithm,modulus_count,value_count,slot_count,convolution_ntt_size,input_bits,verification_enabled,input_staging_mode,one_time_input_upload_ms,verification_mode,verification_sample_count,checked_scalar_slots,checked_convolution_coefficients,validated_scalar_slots,validated_convolution_coefficients,measured_iterations,cold_kernel_ms,cold_download_reconstruct_ms,cold_end_to_end_ms,avg_encode_ms,avg_pointwise_ms,avg_convolution_ms,avg_kernel_ms,avg_download_reconstruct_ms,avg_end_to_end_ms,avg_scalar_slots_per_second_e2e,avg_convolution_coefficients_per_second_kernel,avg_pipeline_residue_values_per_second_kernel,avg_download_over_kernel_ratio,status
"RNS(native-gpu) layout: residues[modulus][value][slot], modulus_count=3, value_count=2, slot_count=3000, metadata={sign, logical_slots, scale_bits, level}",ntt_global,3,2,3000,8192,24,1,device_reuse,0.041382,full,0,6000,11998,6000,11998,1,2.413856,9.255598,21.599316,0.013472,0.019456,0.090240,0.123168,7.819802,18.145124,330667.346225,132956557.810692,1022944278.807348,63.488910,ok
