run_prefix,compute_grid,render_grid,factor,tile_rows,threads,max_iter,tol,warmup_runs,timed_repeats,sample_count,timing_scope,elapsed_seconds,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_median,elapsed_seconds_iqr,elapsed_seconds_best,throughput_gpoints_per_s,throughput_gpoints_per_s_mean,throughput_gpoints_per_s_std,throughput_gpoints_per_s_median,throughput_gpoints_per_s_iqr,throughput_gpoints_per_s_best,peak_rss_gib,convergence_fraction,mean_iterations,root0_fraction,root1_fraction,root2_fraction,source_command,source_csv
problem1_cpu_ultra_bench_tile256_80000,80000,5000,16,256,88,55,5e-07,1,3,3,process_full_run_tile256,5.406056171,5.406056171,0.01519505228123374,5.413944034,0.013572981500000303,5.388539258,1.1838637186666665,1.1838637186666665,0.003332869470698011,1.182132649,0.002976670500000056,1.187705924,0.11823399866666667,0.999999605938,6.814477910643,0.34187754875000004,0.329061028594,0.329061028594,./problem1_cpu_ultra --compute-grid 80000 --render-grid 5000 --tile-rows 256 --threads 88 --max-iter 55 --tol 5e-07 --output-prefix problem1_cpu_ultra_bench_tile256_80000_r01 | ./problem1_cpu_ultra --compute-grid 80000 --render-grid 5000 --tile-rows 256 --threads 88 --max-iter 55 --tol 5e-07 --output-prefix problem1_cpu_ultra_bench_tile256_80000_r02 | ./problem1_cpu_ultra --compute-grid 80000 --render-grid 5000 --tile-rows 256 --threads 88 --max-iter 55 --tol 5e-07 --output-prefix problem1_cpu_ultra_bench_tile256_80000_r03,result/analysis/problem1_cpu_ultra_bench_tile256_80000_r01.csv | result/analysis/problem1_cpu_ultra_bench_tile256_80000_r02.csv | result/analysis/problem1_cpu_ultra_bench_tile256_80000_r03.csv
