run_prefix,sample_role,run_index,compute_grid,render_grid,factor,tile_rows,threads,max_iter,tol,warmup_runs,timed_repeats,timing_scope,elapsed_seconds,throughput_gpoints_per_s,peak_rss_gib,convergence_fraction,mean_iterations,root0_fraction,root1_fraction,root2_fraction,source_command,source_csv
problem1_cpu_ultra_bench_tile256_80000_warmup01,warmup,1,80000,5000,16,256,88,55,5e-07,1,3,process_full_run_tile256,5.353946611,1.195379869,0.118232727,0.999999605938,6.814477910643,0.341877548750,0.329061028594,0.329061028594,./problem1_cpu_ultra --compute-grid 80000 --render-grid 5000 --tile-rows 256 --threads 88 --max-iter 55 --tol 5e-07 --output-prefix problem1_cpu_ultra_bench_tile256_80000_warmup01,result/analysis/problem1_cpu_ultra_bench_tile256_80000_warmup01.csv
problem1_cpu_ultra_bench_tile256_80000_r01,timed,1,80000,5000,16,256,88,55,5e-07,1,3,process_full_run_tile256,5.388539258,1.187705924,0.118228912,0.999999605938,6.814477910643,0.341877548750,0.329061028594,0.329061028594,./problem1_cpu_ultra --compute-grid 80000 --render-grid 5000 --tile-rows 256 --threads 88 --max-iter 55 --tol 5e-07 --output-prefix problem1_cpu_ultra_bench_tile256_80000_r01,result/analysis/problem1_cpu_ultra_bench_tile256_80000_r01.csv
problem1_cpu_ultra_bench_tile256_80000_r02,timed,2,80000,5000,16,256,88,55,5e-07,1,3,process_full_run_tile256,5.415685221,1.181752583,0.118236542,0.999999605938,6.814477910643,0.341877548750,0.329061028594,0.329061028594,./problem1_cpu_ultra --compute-grid 80000 --render-grid 5000 --tile-rows 256 --threads 88 --max-iter 55 --tol 5e-07 --output-prefix problem1_cpu_ultra_bench_tile256_80000_r02,result/analysis/problem1_cpu_ultra_bench_tile256_80000_r02.csv
problem1_cpu_ultra_bench_tile256_80000_r03,timed,3,80000,5000,16,256,88,55,5e-07,1,3,process_full_run_tile256,5.413944034,1.182132649,0.118236542,0.999999605938,6.814477910643,0.341877548750,0.329061028594,0.329061028594,./problem1_cpu_ultra --compute-grid 80000 --render-grid 5000 --tile-rows 256 --threads 88 --max-iter 55 --tol 5e-07 --output-prefix problem1_cpu_ultra_bench_tile256_80000_r03,result/analysis/problem1_cpu_ultra_bench_tile256_80000_r03.csv
