profile_mode,grid_size,render_grid,workers,warmup_runs,timed_repeats,sample_count,timing_scope,elapsed_seconds,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_median,elapsed_seconds_iqr,elapsed_seconds_best,throughput_mpoints_per_s,throughput_mpoints_per_s_mean,throughput_mpoints_per_s_std,throughput_mpoints_per_s_median,throughput_mpoints_per_s_iqr,throughput_mpoints_per_s_best,avg_cpu_percent,peak_cpu_percent,peak_rss_gib,convergence_fraction,mean_iterations,root0_fraction,root1_fraction,root2_fraction
worker_sweep,64.0,32.0,1.0,0,2,2,full_compute_plus_resource_monitor,0.5349345944996458,0.5349345944996458,3.095925774485104e-05,0.5349345944996458,2.1891501091886312e-05,0.5349127029985539,0.007657010873807834,0.007657010873807834,4.4314833184237054e-07,0.007657010873807834,3.1335319051768035e-07,0.007657324226998351,1.3,1.3,0.06972885131835938,1.0,6.81787109375,0.34228515625,0.328857421875,0.328857421875
worker_sweep,64.0,32.0,2.0,0,2,2,full_compute_plus_resource_monitor,0.5420398909991491,0.5420398909991491,0.001636092359069149,0.5420398909991491,0.001156892001745291,0.5408829989974038,0.007556673829499864,0.007556673829499864,2.280905246592261e-05,0.007556673829499864,1.612843567109362e-05,0.007572802265170957,1.25,1.25,0.07024574279785156,1.0,6.81787109375,0.34228515625,0.328857421875,0.328857421875
worker_sweep,64.0,32.0,88.0,0,2,2,full_compute_plus_resource_monitor,0.8331380290001107,0.8331380290001107,0.06882219248433555,0.8331380290001107,0.048664639001799515,0.7844733899983112,0.004933183627119932,0.004933183627119932,0.0004075105220604158,0.004933183627119932,0.00028815345355378934,0.005221337080673722,1.65,1.65,0.07039260864257812,1.0,6.81787109375,0.34228515625,0.328857421875,0.328857421875
grid_sweep,64.0,16.0,2.0,0,2,2,full_compute_plus_resource_monitor,0.5465283164958237,0.5465283164958237,0.0008988592939057889,0.5465283164958237,0.0006355895020533353,0.5458927269937703,0.00749458978812436,0.00749458978812436,1.232613477058233e-05,0.00749458978812436,8.715893482097621e-06,0.007503305681606458,1.4,1.4,0.07041549682617188,1.0,6.81787109375,0.34228515625,0.328857421875,0.328857421875
grid_sweep,128.0,32.0,2.0,0,2,2,full_compute_plus_resource_monitor,0.5425290295024752,0.5425290295024752,0.0004412791811396043,0.5425290295024752,0.00031203150138026103,0.5422169980010949,0.03019931566550813,0.03019931566550813,2.4563347882182014e-05,0.03019931566550813,1.7368909856131654e-05,0.030216684575364264,1.3,1.3,0.07041549682617188,1.0,6.8258056640625,0.3411865234375,0.32940673828125,0.32940673828125
