digits,terms,seconds,digits_per_second,workers_used,chunk_terms,bs_leaf_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,chunk_arith_backend,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
100000,7147,0.49365621200013265,202570.1238415149,32,8192,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,14,2,11,3,0.0,0.0952024899997923,0.030321387997901184,0.0,0.02780008316040039,287992,0.029234191000796272,0.4178997270009859,0.0009265469998354092,0.003532282002197462,0.0,0.00036482799987425096,0.04157834200123034,False,0.015164581000135513,0.0025427489999856334,0.013811991999318707,3,0,False,True,True
500000,35718,0.33071036399996956,1511896.9782272866,32,8192,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,38,2,35,3,0.0,0.10050135600067733,0.02914780899118341,0.0,0.12182807922363281,1514239,0.13876525300111098,0.06662861900076678,0.003074471000218182,0.06031856499976129,0.0,0.0015003429998614592,0.06007294299888599,False,0.02904550399944128,0.0038383880000765203,0.017683736001345096,5,0,False,True,True
1000000,71433,0.46337483800016344,2158080.063897745,32,8192,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,58,2,55,3,0.0,0.17123997699673055,0.05576069000017014,0.0,0.2413010597229004,3092865,0.17142081600104575,0.09624512200025492,0.007045149999612477,0.11493134900047153,0.0,0.0026877890013565775,0.07021110400091857,False,0.03927166300127283,0.007154220000302303,0.004548045999399619,6,0,False,True,True
