digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
20000000,1428575,7.894425721002335,2533433.1725728936,32,262144,50000,merge-and-final,binary16,mpz-isqrt,newton-chunk-prototype,23,0,21,2,0.0,1.6191747710035997,0.6937931450229371,0.0,7.158797264099121,67429877,2.8440407890011556,1.5268605239980388,0.13526022800215287,1.8857867369952146,0.015496234998863656,0.03082313200138742,1.4456650060019456,False,1.1974154759955127,0.08038598699931754,0.026983007999660913,0,0,False,True,True
