digits,terms,seconds,digits_per_second,workers_used,chunk_terms,bs_leaf_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,chunk_arith_backend,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
5000000,357147,1.5215585759997339,3286104.1821638513,32,16384,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,118,2,115,3,0.0,0.599458415998015,0.2874148539885937,0.0,1.764756679534912,16212537,0.2887357419986074,0.5806474990004062,0.03999075399951835,0.43792738699812617,0.0,0.0132143509999878,0.15885080400039442,False,0.07683561500016367,0.01601071099867113,0.017427064000003156,8,0,False,True,True
20000000,1428575,3.055605640000067,6545347.258882387,32,65536,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,126,2,123,3,0.0,1.4732652689999668,0.9680231989968888,0.0,7.0930562019348145,67429877,0.9116681089999474,0.5050276000001759,0.153944572999535,1.007001288000538,0.0,0.04369064800084743,0.42528184600087116,False,0.21619973800079606,0.05620618300054048,0.010915209999438957,10,0,False,True,True
