digits,workers,chunk_terms,bs_leaf_terms,terms,total_seconds,digits_per_second,partial_generation_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_compute_seconds,sqrt_scale_seconds,sqrt_conversion_seconds,final_division_seconds,final_chunk_to_mpz_seconds,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,gpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,prefix_ok,extension_loaded,device
100000,1,256,8,7147,0.6873823040004936,145479.45068997322,0.022220273996936157,0.0009346570004709065,0.0033514559981995262,0.5287119269996765,0.4017657079966739,0.0,0.13158629100144026,0.00044952600001124665,0.12176676799936104,0.0022798310019425116,0.0011199480031791609,13,0,False,True,79,76,3,0.0,0.29115723201903165,0.062242083989985986,0.0,0.027199268341064453,True,True,NVIDIA GeForce RTX 3090
