digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,prefix_matches_reference
100000,7147,0.5473074649999035,182712.65494253332,24,8192,50000,merge-and-final,binary16,mpz-isqrt,newton-chunk-prototype,3,0,1,2,0.0,0.4453689240035601,0.028925147009431385,0.0,0.02718067169189453,287992,0.022567154999705963,0.002831944002537057,0.0060428360011428595,0.4777852789920871,0.00031422900065081194,0.0009688310019555502,0.03661545000068145,False,0.0070062170052551664,0.004552795995550696,0.007704345996899065,0,0,True,True
