digits,terms,seconds,digits_per_second,workers_used,chunk_terms,bs_leaf_terms,gpu_threshold_digits,gpu_memory_budget_gb,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,resolved_division_mode,chunk_arith_backend,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,budget_cpu_calls,oom_cpu_calls,budget_max_operand_digits,budget_max_estimated_peak_gb,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,merge_frontier_max_nodes,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
100000000,7142861,22.366065569003695,4471059.0555804465,32,262144,8,50000,12.0,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,auto,newton-chunk-gpu-seed-prototype,auto,179,65,177,2,0.0,8.248128432976955,6.05678750705556,0.0,16.243427276611328,252126643,1,0,352126693,12.392702609300613,3.9132757619954646,2.5111070439961622,0.7671307650016388,4.667963380001311,14,0.0,0.1532015010016039,10.263289543996507,False,1.4177191179987858,0.46577655500004767,0.049599202000536025,23,0,False,True,True
