digits,terms,seconds,digits_per_second,workers_used,chunk_terms,bs_leaf_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,chunk_arith_backend,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
5000000,357147,1.490251162000277,3355139.1386192865,32,16384,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,118,2,115,3,0.0,0.6036353619983856,0.28668191100587137,0.0,1.7327203750610352,16212537,0.308831137001107,0.5770529880010145,0.04078374100026849,0.3924798230000306,0.0,0.0131171209995955,0.15583327100102906,False,0.07334295900000143,0.015256245998898521,0.01831297600074322,8,0,False,True,True
20000000,1428575,3.023204684999655,6615496.495898782,32,65536,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,126,2,123,3,0.0,1.5093071829942346,0.9670567930115794,0.0,6.957810878753662,67429877,0.8812536719997297,0.5188197970001056,0.15155267199952505,0.985843535998356,0.0,0.05217653600084304,0.42480832600085705,False,0.2179830850000144,0.05513603399958811,0.011018417000741465,10,0,False,True,True
100000000,7142861,15.168053924999185,6592803.565603448,32,262144,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,auto,162,2,159,3,0.0,8.220094905012957,6.016804076998596,0.0,16.369959354400635,352126693,4.207173294998938,2.715813981998508,0.8753611299998738,4.641672955000104,0.0,0.26388397499977145,2.3724100119998184,False,1.296149408999554,0.41140550899945083,0.049488087999634445,13,0,False,True,True
