digits,workers,chunk_terms,bs_leaf_terms,terms,total_seconds,digits_per_second,partial_generation_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_compute_seconds,sqrt_scale_seconds,sqrt_conversion_seconds,final_division_seconds,final_chunk_to_mpz_seconds,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,gpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,prefix_ok,extension_loaded,device
100000,1,256,8,7147,0.741358338000282,134887.53666646153,0.02467547899868805,0.0009870430003502406,0.00341101799858734,0.576482289001433,0.4135247129997879,0.0,0.13514747500084923,0.0004537150016403757,0.12424797099811258,0.002677169002708979,0.0014422819986066315,13,0,False,True,79,76,3,0.0,0.311559613001009,0.06291504500768497,0.0,0.027199268341064453,True,True,NVIDIA GeForce RTX 3090
