digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
100000,7147,0.46755759199731983,213877.39545158157,24,8192,50000,merge-and-final,binary16,mpz-isqrt,newton-chunk-prototype,3,0,1,2,0.0,0.33641876499314094,0.023423890001140535,0.0,0.02718067169189453,287992,0.02225567400455475,0.003051147003134247,0.0013493669976014644,0.37181192099524196,0.00022903599892742932,0.0005677320004906505,0.06816998300200794,False,0.006056461999833118,0.005076908004411962,0.04089199699956225,0,0,False,True,True
