digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,prefix_matches_reference
100000000,7142861,37.13891264999984,2692593.640056407,32,524288,50000,merge-and-final,binary16,mpz-isqrt,newton-chunk-prototype,55,0,53,2,0.0,5.648653831973206,3.6069093350088224,0.0,16.23256254196167,352126693,7.191391051004757,10.26067120800144,1.180517686996609,5.929123508001794,0.1488482409986318,0.25830448000488104,12.11576567699376,False,7.539448252005968,0.560968273995968,3.3655778500033193,0,0,True,True
