digits,terms,seconds,digits_per_second,workers_used,chunk_terms,bs_leaf_terms,gpu_threshold_digits,gpu_memory_budget_gb,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,resolved_division_mode,chunk_arith_backend,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,budget_cpu_calls,oom_cpu_calls,budget_max_operand_digits,budget_max_estimated_peak_gb,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,merge_frontier_max_nodes,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
160000000,11428575,50.25958087300387,3183472.627921206,32,524288,8,50000,,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,auto,mpz-div,auto,128,43,126,2,0.0,9.336868680024054,6.68506659202103,0.0,16.632850646972656,410400937,0,1,0,0.0,7.917266657001164,3.496732305000478,1.1319465830092668,15.332308672986983,11,0.0,2.9531159609978204,19.23430138999538,False,0.0,0.0,0.0,0,0,False,False,True
