digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,prefix_matches_reference
650000,46433,0.7516537780029466,864759.8389340523,24,8192,50000,merge-and-final,binary16,mpz-isqrt,mpz-div,21,0,20,1,0.0,0.373063770995941,0.038337578014761675,0.0,0.11808967590332031,1334305,0.18203157099924283,0.03160132299672114,0.012435406002623495,0.48250327999994624,0.0019259200053056702,0.013695746005396359,0.026596200004860293,False,0.0,0.0,0.0,0,0,False,True
