digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,prefix_matches_reference
20000000,1428575,7.724763706995873,2589075.9586454607,32,262144,50000,merge-and-final,binary16,mpz-isqrt,mpz-div,21,0,20,1,0.0,0.8971539580234094,0.4015370039778645,0.0,3.826430320739746,47429819,2.6959260419971542,1.5786403829988558,0.19610270600242075,1.2550421549967723,0.03373649199784268,0.41473911499633687,1.5315676249956596,False,0.0,0.0,0.0,0,0,False,True
