digits,terms,seconds,digits_per_second,workers_used,chunk_terms,bs_leaf_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,chunk_arith_backend,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,newton_chunk_fastpath_used,prefix_matches_reference
100000,7147,0.4999832890007383,200006.68462311814,32,8192,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,python,14,2,11,3,0.0,0.06854378000207362,0.021302178998666932,0.0,0.02780008316040039,287992,0.028862574999948265,0.42344830999900296,0.0007200449999800185,0.003847392001262051,0.0,0.0003676819997053826,0.042514328999459394,False,0.01556278199859662,0.0025200939999194816,0.017514533999928972,3,0,False,True,True
500000,35718,0.3096127919998253,1614920.3551004513,32,8192,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,python,38,2,35,3,0.0,0.11413416500181484,0.03202099099326006,0.0,0.12182807922363281,1514239,0.12710300300022936,0.06022001400015142,0.0036151579988654703,0.06811737000134599,0.0,0.001100215000406024,0.049153330000990536,False,0.03177446900008363,0.004381505999845103,0.0025112959992839023,5,0,False,True,True
1000000,71433,0.6562364199999138,1523841.057160667,32,8192,8,50000,merge-and-final,binary16,chunk-gpu-rsqrt-prototype,newton-chunk-gpu-seed-prototype,python,58,2,55,3,0.0,0.2882677839970711,0.07141832799970871,0.0,0.2413010597229004,3092865,0.15927737099991646,0.07679863900011696,0.007510495001042727,0.2415928869995696,0.0,0.001665665000473382,0.16879347000030975,False,0.09632778999912261,0.008271206999779679,0.03327367200108711,6,0,False,True,True
