digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,prefix_matches_reference
100000,7147,0.513926124003774,194580.49577426355,24,8192,50000,merge-and-final,binary16,mpz-isqrt,newton-chunk-prototype,3,0,1,2,0.0,0.3841765530014527,0.02616266900440678,0.0,0.02718067169189453,287992,0.02320260399574181,0.002720820004469715,0.006699967001623008,0.4239939529943513,9.951199899660423e-05,0.0005765770038124174,0.05647827299981145,False,0.013170505000744015,0.004970007998053916,0.023670246002438944,0,0,True,True
