digits,terms,seconds,digits_per_second,workers_used,chunk_terms,gpu_threshold_digits,gpu_stages,gpu_chunk_format,sqrt_mode,division_mode,gpu_calls,cpu_calls,merge_gpu_calls,final_gpu_calls,gpu_prepare_seconds,gpu_backend_total_seconds,gpu_kernel_seconds,gpu_finalize_seconds,gpu_peak_gb,gpu_max_operand_digits,partial_generation_seconds,sqrt_compute_seconds,chunk_conversion_seconds,merge_tree_seconds,sqrt_conversion_seconds,final_chunk_to_mpz_seconds,final_division_seconds,division_fallback_used,newton_reciprocal_seconds,newton_qd_multiply_seconds,newton_correction_seconds,newton_reciprocal_iterations,newton_correction_digits,newton_cpu_correction_used,prefix_matches_reference
100000,7147,0.6494243510023807,153982.52289993575,24,8192,50000,merge-and-final,binary16,mpz-isqrt,newton-chunk-prototype,7,0,5,2,0.0,0.4667630690164515,0.02691688200866338,0.0,0.02896404266357422,288026,0.022558132994163316,0.003300564996607136,0.005767490001744591,0.5011366619946784,0.00022517899924423546,0.0012756259966408834,0.11497212600079365,False,0.08184157399955438,0.006246354998438619,0.01156659400294302,2,0,True,True
300000,21433,0.550962002002052,544502.1596950032,24,8192,50000,merge-and-final,binary16,mpz-isqrt,newton-chunk-prototype,15,0,13,2,0.0,0.05380417500418844,0.014145778011879884,0.0,0.0676279067993164,894392,0.3422219049971318,0.013642991994856857,0.006702148006297648,0.056580371005111374,0.0011235819983994588,0.0036589060036931187,0.12676723799813772,False,0.058615948000806384,0.004425512997840997,0.019020425002963748,2,0,True,True
